Fp1,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,Fp2,states
4.723664476537486e-07,1.557414847067988e-06,6.665155753725103e-07,7.065143752282702e-07,1.2122382523972109e-06,8.466667026610074e-07,1.3528223981419224e-06,6.922512216867446e-07,1.7745289687272286e-06,1.7813637067012415e-06,2.2581767637939586e-06,9.618264146225755e-07,1.7233853128960448e-06,2.615603433173717e-06,2.877367069961412e-06,2.3713044895281692e-06,1.8555908784143948e-06,2.0021942180414903e-06,2.8998998096613074e-06,2.272088115530733e-06,1.7427106393353656e-06,1.7766410998068569e-06,1.5798742213782289e-06,1.3736109717223765e-06,1.26332139859652e-06,1.5034964244390911e-06,1.0610540198057944e-06,9.364203808435786e-07,1.1492239432434208e-06,8.69434920867236e-07,8.870620430818884e-07,4.807047593420498e-07,2
4.36161364040517e-07,1.5554645041974544e-06,6.950717252652774e-07,7.710531255335993e-07,9.9912518886073e-07,9.80371713712786e-07,1.3029318745468312e-06,1.5176687625204391e-06,1.1655021768163322e-06,1.3698410148621784e-06,1.1317168745140966e-06,1.5354021394171692e-06,2.4176343954642167e-06,1.7068853065998846e-06,1.3064143994296057e-06,1.7374245068164824e-06,1.502884142385998e-06,1.7321218358033794e-06,1.7326917060331039e-06,1.5431381761486002e-06,1.0872427658482982e-06,9.818803164128117e-07,1.8163714500186924e-06,1.5729695224713323e-06,1.121448383477034e-06,7.953244411479018e-07,9.049461074074356e-07,5.642873924537087e-07,1.1777337395294835e-06,6.668069423841899e-07,5.034107612655122e-07,4.5388417835921174e-07,2
4.25542225521238e-07,2.079260573067001e-06,8.756995333797135e-07,7.224761564136917e-07,1.277272491893687e-06,9.090601107977114e-07,1.727304829023544e-06,1.753351999351091e-06,1.1356176458770424e-06,1.489719445341948e-06,1.6589999138066072e-06,2.1171959949991485e-06,2.790446528549554e-06,2.3171729949487155e-06,2.1007104929833383e-06,2.083108389872325e-06,2.1731184621179246e-06,2.2644235580836496e-06,2.5402189832522305e-06,2.000797784737102e-06,1.4720069179478068e-06,1.5277807157545008e-06,1.948415624430421e-06,1.71642869236205e-06,1.424376135647098e-06,1.2654135833198528e-06,1.0951763333830992e-06,7.874930963054022e-07,1.2919637442995988e-06,7.185394811443478e-07,8.595512273505893e-07,4.5706534147309155e-07,2
2.3834541261184326e-07,1.2375070807738218e-06,6.041814350037011e-07,5.94320601649348e-07,9.75345465278919e-07,9.162413088684994e-07,8.820131182043026e-07,7.479890007642054e-07,9.88146996597659e-07,1.1645905618771716e-06,1.1700370378814435e-06,9.066327519772246e-07,1.2912142541394911e-06,1.5184222518025375e-06,1.2907323621596298e-06,1.945605365081473e-06,1.912356040670193e-06,1.8630966527714193e-06,1.2801873878109823e-06,1.6470375224672264e-06,1.258036394834537e-06,9.321154653573181e-07,1.365410636275113e-06,1.02387969685342e-06,9.718505572201052e-07,9.967327791201524e-07,8.637299662891569e-07,6.42255810290648e-07,7.468276983034286e-07,5.893039876626355e-07,4.4143939291638587e-07,3.061425454899771e-07,2
4.18733262494563e-07,1.7299208905845772e-06,1.123500537965253e-06,1.4308099169011544e-06,1.9387537964838905e-06,1.6188889539516095e-06,1.7226846255559925e-06,1.6777145679916452e-06,2.1568049819721427e-06,2.9031838197844472e-06,2.23476313292974e-06,2.0304214244800787e-06,3.887540427890254e-06,3.3389212487374636e-06,3.355373214860299e-06,4.185355775730156e-06,3.7533705783218443e-06,3.3562285592946985e-06,3.757541345094518e-06,3.4796015859110464e-06,2.189413164282175e-06,2.3396677239184206e-06,2.295442349411738e-06,1.5459773325460278e-06,1.4487212232595356e-06,1.4813619724916074e-06,1.0724193748790176e-06,8.908590204351402e-07,1.4217071085948135e-06,7.538028107686882e-07,6.003053106468711e-07,3.813032131506688e-07,2
4.6914936672798164e-07,1.2572516867973986e-06,1.337919563421121e-06,1.1468771054364342e-06,1.7237013213622115e-06,1.4780315230364611e-06,1.5096971648474895e-06,1.7627927126547672e-06,1.886269691165704e-06,2.3420339538561907e-06,2.4756801088355282e-06,2.871437498531788e-06,3.7677795720233817e-06,3.6081021200640597e-06,3.2861155448104405e-06,3.693094253335213e-06,2.507098918972347e-06,2.1480509826804475e-06,3.3186852995352903e-06,1.7415308182005223e-06,1.4815430247779535e-06,1.5583190106630243e-06,2.451696623445856e-06,2.013977865185981e-06,1.499730901513829e-06,9.800448400711825e-07,9.601923408821584e-07,7.470189683935106e-07,1.4710534555272376e-06,9.084972032210886e-07,6.703847730284072e-07,5.118054487949095e-07,2
5.180329440486992e-07,1.7192191045228578e-06,7.850875303157401e-07,1.4023951624465972e-06,2.1822977190928036e-06,1.6536601770322953e-06,1.1923833883331623e-06,2.246503171775996e-06,2.1923933383721267e-06,2.577043451587645e-06,2.224188513431644e-06,2.51477152836613e-06,4.0676511430837795e-06,2.9661388390747454e-06,3.075540419640649e-06,3.5052152551629373e-06,3.449235888895801e-06,3.3757765998994764e-06,3.474997597768565e-06,3.0536452369245314e-06,2.457982102411982e-06,2.418231977239081e-06,2.841350336705199e-06,1.959116068778092e-06,1.946388433682759e-06,2.0175373478344607e-06,1.774536433829801e-06,1.443682472394218e-06,1.3917447917598225e-06,9.031913734231328e-07,1.185061526180618e-06,5.000210197799672e-07,2
3.7078525134654636e-07,1.3310229823037792e-06,8.97984719633684e-07,1.1536523928446631e-06,2.1140019876796047e-06,1.4965052311513457e-06,1.4144913592307753e-06,2.0727188304946245e-06,2.2900953388464427e-06,2.3805766042070216e-06,2.8993772250689667e-06,3.109316669968488e-06,4.104126539684904e-06,3.879291208302706e-06,3.7175717121946055e-06,4.445982495524549e-06,3.943086856446466e-06,3.4719643042695145e-06,3.428336042594287e-06,2.8111717651489366e-06,1.874583177526247e-06,2.169635526211674e-06,2.787954169238773e-06,1.9503314337419396e-06,1.9974019220411392e-06,1.4372857769679582e-06,1.3525631062240554e-06,8.625604383499081e-07,1.0925561335335697e-06,6.979814287380587e-07,8.539193880847223e-07,3.75377097914194e-07,2
3.6882086428067903e-07,1.2731115234567154e-06,8.287108984766721e-07,7.13421363490295e-07,1.3186076203389337e-06,1.0190050099811921e-06,1.1647774430120737e-06,9.97319501797703e-07,1.3920172105897246e-06,1.763831257239534e-06,1.3670062024753882e-06,1.172519236555993e-06,1.6278928202479752e-06,1.2668203801888063e-06,1.7766745638422773e-06,2.0548787924953446e-06,2.1815468952074707e-06,2.377382288668605e-06,1.6860893448132106e-06,1.3801153074508306e-06,1.4384261749733217e-06,1.0860188079210433e-06,1.4280419893908577e-06,1.1672684249902813e-06,1.0609304541716256e-06,8.129442782483607e-07,8.313692116900274e-07,5.803400215437877e-07,1.0191148113171884e-06,6.955451789068863e-07,6.434235361748797e-07,4.039587651332806e-07,2
3.730014827584864e-07,9.822642574997873e-07,1.0378842164040925e-06,7.48861670031602e-07,1.2078680037973854e-06,1.0578671522524915e-06,9.272253582023901e-07,1.480504573142607e-06,1.4049753662318807e-06,1.5125471844099953e-06,1.7345789099779054e-06,1.736722223605689e-06,2.3046655681792556e-06,2.199619918847183e-06,2.2048098112401374e-06,2.9106142749935544e-06,2.6288384601935774e-06,2.735845187450827e-06,2.543873293784279e-06,2.2627183052860745e-06,1.7243203199794842e-06,1.4884693690194813e-06,1.5712978636705677e-06,1.3468151851552157e-06,1.3421352247151632e-06,1.1183349292740492e-06,1.2648527304843783e-06,8.097599160039577e-07,9.846075718595897e-07,6.519655302909636e-07,6.704522247610502e-07,3.4275376636224674e-07,2
3.8397830549427196e-07,1.5196487789731533e-06,8.552034114859606e-07,9.15816474724984e-07,1.5414532687367792e-06,1.2917697823316536e-06,9.713580277855998e-07,1.7767857339344668e-06,2.1076712240763714e-06,2.321303649090848e-06,1.8498716644470055e-06,1.3463603951438105e-06,1.944509669741895e-06,2.2475211350445253e-06,2.495002939582917e-06,2.0952523750336694e-06,1.7057813694133867e-06,1.50152547966486e-06,1.411095316126835e-06,1.3851962106648227e-06,1.2858832334923691e-06,1.2411774818543128e-06,1.297536171221407e-06,9.466094469176836e-07,9.506389763636342e-07,9.982663653881953e-07,1.0989019440737095e-06,8.287028366185979e-07,9.666470095641008e-07,8.149351746558751e-07,7.405461021299615e-07,2.995110446950925e-07,2
3.3409916643169754e-07,1.1598280510269086e-06,7.988439954606941e-07,7.17954876160698e-07,1.2950882137820397e-06,8.101780931878708e-07,8.562799541908576e-07,1.3754445033454084e-06,1.0879977725124424e-06,1.7456913705149811e-06,1.2003202765090774e-06,1.7487321712628671e-06,1.6482422110957576e-06,1.4750866217250438e-06,1.9063426650962904e-06,2.7798568571013292e-06,2.820810431792982e-06,2.9460558072551597e-06,3.0295807816912897e-06,3.2274147260793103e-06,2.3362293336349225e-06,2.0423691234256968e-06,1.2446754345160607e-06,1.739542952122257e-06,1.3399775951654133e-06,1.5939982346532232e-06,1.4725026746102155e-06,8.639431408210079e-07,1.079211929589793e-06,6.66726658127548e-07,8.34661626322465e-07,5.084965377073819e-07,2
1.1815230691349596e-06,1.5488629373789435e-06,1.11888766438771e-06,1.2661370293002715e-06,1.651841898603608e-06,1.196332871016111e-06,1.5426935216931143e-06,1.572482408230831e-06,1.3249203925487658e-06,1.6962418494417442e-06,1.7648822855629722e-06,1.5054125654234756e-06,1.9860217136279407e-06,2.0157168056140975e-06,2.262982083166227e-06,2.4241771736464557e-06,2.27582002098401e-06,2.4638280948749885e-06,2.4392334120941667e-06,2.3156755634576215e-06,1.8600616718388893e-06,2.3194708025016986e-06,1.6437252775718215e-06,1.0004394566047855e-06,1.7084819860423943e-06,1.8759731644694381e-06,1.6688155671328722e-06,1.3718695470905916e-06,1.2426573315689085e-06,8.401899360898837e-07,1.1384835910146906e-06,9.540070527392593e-07,2
3.5677463974386844e-07,8.356189535382533e-07,7.765091988342123e-07,4.1273410451729083e-07,3.2860654051933673e-07,5.799556745124758e-07,7.907518002258503e-07,1.0342897198916028e-06,7.630877927324693e-07,5.034957795113718e-07,7.424051964633519e-07,1.0310148752928144e-06,1.6662315704102212e-06,1.2053044141542335e-06,1.0687736921118625e-06,1.6708968212578237e-06,1.220574722590645e-06,1.1917533771251994e-06,2.097406676959617e-06,1.5385408672554178e-06,9.653197669078599e-07,1.2624313566394131e-06,1.4388135935912169e-06,9.045236620163179e-07,9.656848487002748e-07,8.212646571184927e-07,6.709118878440426e-07,5.62191416472305e-07,7.688594366380682e-07,4.965030319902864e-07,2.9038827109003645e-07,3.775972025475959e-07,2
3.7301359907741257e-07,1.5214352749336217e-06,1.1895459769171784e-06,1.168797421742041e-06,1.7534051778451727e-06,1.587214467667697e-06,1.4935357463965677e-06,2.1047548188701916e-06,2.3337572644624906e-06,2.232689865515597e-06,3.0087380165816244e-06,2.497211506446571e-06,2.9891855810067786e-06,4.370751314234348e-06,3.3320548477569345e-06,3.999271859013731e-06,3.415918599787126e-06,3.1302453845958902e-06,3.4435644700007056e-06,2.5738701626862157e-06,1.946766433760101e-06,2.0925292476606893e-06,2.044534333178894e-06,1.682673156884338e-06,1.5272460783182858e-06,1.6508431878908455e-06,1.1935097979095717e-06,1.1609981068177892e-06,1.2623274681057422e-06,8.089907598052488e-07,8.311947904953045e-07,5.084889325277656e-07,2
6.302569829073929e-07,1.8752049489659322e-06,9.789667084618178e-07,9.541085537126521e-07,1.5799627885005188e-06,1.06499820578581e-06,1.8879293304609014e-06,1.0975863872601013e-06,1.6901642944291139e-06,1.918919318924323e-06,1.7278460557726155e-06,1.3551535790007403e-06,2.7920756710139467e-06,2.2197693438670375e-06,2.7306348938393017e-06,2.434157785019765e-06,1.9648647130538355e-06,2.0531549062083546e-06,2.851089631671333e-06,1.8622018630649386e-06,1.387918939677096e-06,1.5531171536121658e-06,2.125760151222386e-06,1.8425236465169403e-06,1.5823266526000144e-06,1.2616840579675996e-06,1.0302993576657673e-06,6.960110832062118e-07,1.6374954154191017e-06,7.946026357328412e-07,8.626945113842526e-07,4.971340042916492e-07,2
3.794187130099066e-07,1.3613540845916272e-06,6.741470043681682e-07,7.164840456816718e-07,9.56450903091632e-07,7.54370903723253e-07,7.557490318491075e-07,1.4610913069102672e-06,1.1142531524919266e-06,1.387347574897984e-06,1.0459489701744545e-06,8.622963746758261e-07,1.4385503877562685e-06,1.3848880261194554e-06,1.5356395013061029e-06,1.7296005352356482e-06,1.521616543012225e-06,1.5761048875058803e-06,1.8805245824710997e-06,1.8360283634183012e-06,1.201118250270848e-06,1.2099940679898449e-06,1.5522753211078202e-06,1.0799991179633195e-06,1.263690313726791e-06,8.416925659690367e-07,8.421916348097109e-07,5.82628651311283e-07,7.252434316213506e-07,5.493655420199476e-07,5.056504303762921e-07,6.003580971148995e-07,2
2.893058024689739e-07,1.7466653569555337e-06,9.311016825056755e-07,7.76087399771022e-07,1.3144212815589434e-06,1.0162758944276008e-06,1.6578255938943904e-06,1.7945554045054658e-06,1.2475330851428383e-06,1.3969054329498788e-06,1.7848608987031056e-06,2.2289000516828824e-06,2.919885065507996e-06,2.3764224327488617e-06,1.9908532354661414e-06,2.31253938593534e-06,2.406960146463078e-06,2.6006538215477733e-06,2.601724118749805e-06,2.1084799407991835e-06,1.6429934477075607e-06,1.762149498790106e-06,2.0963150146742147e-06,1.7727731753148318e-06,1.5225359192561887e-06,1.3942691772798549e-06,1.1481119521477543e-06,9.567354211280059e-07,1.1393644201720067e-06,7.030596611229033e-07,9.06490937531575e-07,4.960750110537821e-07,2
2.7270359180056245e-07,1.2755073144000778e-06,1.0577964040770687e-06,9.382651197475951e-07,1.398875642945797e-06,1.3559158155064832e-06,8.21242738456564e-07,1.4562762499210722e-06,1.4714076275009493e-06,1.7310055414362263e-06,1.922478653799347e-06,1.7295737644940007e-06,2.0828529505753423e-06,2.67114489938859e-06,2.0473416834704806e-06,2.8656842516242066e-06,2.5291219559195976e-06,2.5509835768326808e-06,1.8722814126491762e-06,1.98627782447835e-06,1.5393171581125864e-06,1.3473080674003806e-06,1.783405663669865e-06,1.312568278754396e-06,1.1741561520113336e-06,1.261434997129289e-06,1.1710075678451124e-06,8.310026946712199e-07,1.1299626468236707e-06,6.168350539782561e-07,6.54674635645186e-07,3.546691466522737e-07,2
3.394096508531797e-07,1.7992376899152815e-06,9.879142085045324e-07,1.4556998936753684e-06,2.2712997086261386e-06,1.7198951719406811e-06,2.0610543181327624e-06,1.8724814207493787e-06,2.302493287555853e-06,2.7955119750944434e-06,2.262409614655809e-06,2.480562242626195e-06,4.419976037164595e-06,3.314760441841318e-06,2.9609183603275176e-06,3.8888380851355955e-06,3.864123399606018e-06,3.593604661679126e-06,4.891863930739759e-06,4.137782794650565e-06,2.885570271674194e-06,2.9269168163640072e-06,3.0668198239686775e-06,2.0229838590224463e-06,1.8680811757345971e-06,2.0822113529619557e-06,1.642051952101646e-06,1.1597044880983247e-06,1.3481565033792498e-06,8.370312598065355e-07,6.553390070890206e-07,4.8253909747807e-07,2
5.181442392540955e-07,1.293577822942824e-06,1.356342817783848e-06,1.3403898557642368e-06,1.7083445385571253e-06,1.5479050932598148e-06,1.5650594323367874e-06,1.980691784737405e-06,1.7996702383617298e-06,2.3133572770007086e-06,2.2874658032005396e-06,2.6191519879455033e-06,3.3480470092420203e-06,3.29446865609486e-06,2.8047498887860747e-06,3.487092565378097e-06,2.571003178994866e-06,2.2932048824395754e-06,2.1139922951516885e-06,1.3775809222129125e-06,1.255445388401376e-06,1.4511782864246993e-06,2.0928020836943147e-06,2.0618619491365418e-06,1.182559873964303e-06,9.058112019052512e-07,9.61418207254646e-07,8.127277111319159e-07,9.82940348138613e-07,9.138587239890373e-07,6.419102851954895e-07,6.164631011678767e-07,2
5.135684762049471e-07,1.5510520835121923e-06,1.0504878131003167e-06,1.2039637968904067e-06,2.1334808357704332e-06,1.459599732592096e-06,1.5853668207967971e-06,2.2886786450808986e-06,2.3937938690417616e-06,2.706051040798548e-06,2.7745166086674437e-06,2.8756392674912807e-06,3.89240790047386e-06,3.4993678374800475e-06,3.5292644210806297e-06,3.301689130140041e-06,3.1725639014220563e-06,2.9594241332847595e-06,3.4232010792943553e-06,3.210560069768645e-06,2.423663813691369e-06,2.3423336991193977e-06,2.979057690684266e-06,2.4695100803849955e-06,2.0803487291379472e-06,1.8365970126202973e-06,1.7370243783087793e-06,1.3091913770165888e-06,1.5129107260739073e-06,8.775639966148031e-07,1.0939968852117219e-06,5.063257963002691e-07,2
3.58240137251549e-07,1.131866327099467e-06,8.975193007677852e-07,9.425024101997796e-07,1.4729284458960254e-06,1.2568968181104964e-06,1.3562299550413589e-06,1.549446278433032e-06,1.7398240056122369e-06,1.7507174108952552e-06,2.610424078907654e-06,2.1156885589428223e-06,3.1530955371499966e-06,3.2786515290987216e-06,2.784017692863625e-06,3.007400648576966e-06,2.7361797416472283e-06,2.36399562595883e-06,2.737338917954948e-06,1.806971520976211e-06,1.0029935255842809e-06,1.6167191266533301e-06,2.1985119062537037e-06,1.3960453379770759e-06,1.8882817263381118e-06,1.00273685804407e-06,9.921408124650527e-07,7.851319342982904e-07,8.096942452494655e-07,6.351597398312032e-07,7.407035171960397e-07,4.490718636266343e-07,2
4.478928416366529e-07,1.229134660851319e-06,1.0235966463424598e-06,8.868753333124187e-07,1.5855159945148428e-06,1.241281230059711e-06,1.164499336834279e-06,1.1878323816823047e-06,1.5051399595721578e-06,1.8881959721658533e-06,1.570922860357901e-06,1.4469825169802468e-06,1.8157401650715495e-06,1.5161782977814261e-06,1.5156268761369225e-06,2.0469421919575857e-06,2.247975632869419e-06,2.479318208670793e-06,1.9669444772857055e-06,1.4443131965941054e-06,1.4349350937559305e-06,1.2906086553813608e-06,1.3899056670802775e-06,1.1676556623895246e-06,1.1386913641564218e-06,1.024912625596756e-06,1.057395191900592e-06,7.879576156736018e-07,1.1733053197508053e-06,7.104297348796769e-07,6.623685477206397e-07,3.6835821785603637e-07,2
3.559350561085318e-07,1.0716764902246512e-06,1.0316412184700726e-06,8.572711175698833e-07,1.2966006367467436e-06,1.0975696128729676e-06,1.186112987675469e-06,1.696791799531582e-06,1.8133020389055371e-06,1.972702806083613e-06,1.923394103393436e-06,1.7605424108878534e-06,2.5864621788911925e-06,2.5087281479058504e-06,2.553031784364047e-06,3.46229067169592e-06,3.0263561599815357e-06,2.913158769799166e-06,2.6038810584742045e-06,2.2916543518753053e-06,1.6505156809155006e-06,1.4645963805228714e-06,1.8303100478787262e-06,1.3358325760465258e-06,1.1895856856929389e-06,1.1577440605044197e-06,9.460339627601344e-07,7.469019511633846e-07,9.21913147119839e-07,6.329461672922187e-07,6.344837600123775e-07,2.9559677510506006e-07,2
3.1958095585887466e-07,1.557996704827345e-06,6.534751864510913e-07,8.635130439998058e-07,1.6626462132479795e-06,1.2332484010424902e-06,8.191778875149556e-07,1.879577878599605e-06,2.0249140499781447e-06,2.7114077858122997e-06,1.8958121696004904e-06,1.536828546016237e-06,2.266025415854218e-06,2.3495369973249955e-06,2.8924569088166073e-06,3.278122000380704e-06,3.1988228498102742e-06,3.188528481060593e-06,2.621621461519674e-06,2.859917034786066e-06,2.229059774746095e-06,1.849632454529849e-06,1.2910822755318715e-06,1.191713723109362e-06,1.2261680701835972e-06,1.3691173994191755e-06,1.3423872932574684e-06,8.950890447364593e-07,1.0965111763259092e-06,8.787153842566191e-07,7.611777122875718e-07,3.357565555215322e-07,2
2.8786264319152753e-07,1.0114743601712043e-06,5.862419747917123e-07,7.706916512538243e-07,1.420364640809682e-06,1.0078268352394811e-06,1.0607846080714681e-06,1.4939093186454606e-06,1.0874993368045291e-06,1.8784981735031494e-06,1.5055274961105798e-06,1.7705650999603566e-06,2.0956079166120777e-06,2.022410551389643e-06,2.27379740743246e-06,2.5228299531155187e-06,2.3761686682500323e-06,2.8300506867446265e-06,3.576940672418978e-06,3.3096728572126963e-06,2.592393138247538e-06,2.7081419435483464e-06,1.89628301377086e-06,1.6701650654155772e-06,1.8987797316982372e-06,2.0211078235442323e-06,1.6703373030224479e-06,1.0651222418281806e-06,1.1119015629817775e-06,6.326958852266672e-07,8.923920899794996e-07,4.071282987168278e-07,2
3.6764214877990705e-07,1.7518440519125149e-06,1.3983168200359394e-06,1.392714229574199e-06,1.843955128816294e-06,1.7670207541535991e-06,1.597372962928412e-06,1.870847316884407e-06,2.252552530100459e-06,2.370565924857586e-06,2.5210772373396757e-06,2.5223468202113995e-06,3.5502169488640502e-06,3.853525409468117e-06,2.9904846937928104e-06,3.906931310801819e-06,3.5473463661060195e-06,2.9736816497257982e-06,2.9076144287430577e-06,2.3686887571348634e-06,1.5360751188737545e-06,1.9947773915036477e-06,1.989561328680923e-06,1.981438257729106e-06,1.8549589297614468e-06,1.4956610822393878e-06,1.072589764943157e-06,1.1286701612579147e-06,1.6720611991484923e-06,9.64780872154777e-07,8.851590909346733e-07,3.6869818025965157e-07,2
5.716107838450457e-07,7.408745175248723e-07,1.4481114097407542e-06,8.628304578877889e-07,1.2865110795548796e-06,1.37900452925187e-06,1.0591733534759188e-06,1.5517606453988862e-06,1.4405334410512407e-06,1.6167371422358861e-06,1.778693238671318e-06,2.164337172181997e-06,2.7029107233368472e-06,2.4865916256173774e-06,1.7892614931439066e-06,2.4443783233163796e-06,2.1574121370126955e-06,1.972626863892368e-06,2.0065484543801683e-06,1.4841294034197933e-06,1.2770297115488379e-06,1.3840557588894427e-06,2.0840928384336327e-06,1.4794017049288148e-06,1.3188820269748824e-06,1.2967619631852823e-06,1.0478428381466728e-06,9.323417840583804e-07,1.1633623971055221e-06,7.254093855483976e-07,7.287293589696883e-07,4.755958079331247e-07,1
3.417806319910051e-07,9.963614433307332e-07,7.797620135376106e-07,9.17204595291519e-07,1.3336352735712722e-06,1.0627563191567304e-06,9.860464798610862e-07,1.321832979703098e-06,1.4546028113795975e-06,1.7246508095528613e-06,1.3661348329820134e-06,1.7036903281946458e-06,2.1359435831702024e-06,2.211413018270628e-06,1.5263395432841455e-06,1.7687338589745564e-06,1.9420686229681022e-06,2.0588230294278034e-06,2.5923461864451973e-06,2.193901830713578e-06,1.7417997818213532e-06,1.7696767751719349e-06,1.6103361758181948e-06,1.2453932161026175e-06,1.5019086977968578e-06,1.3728966074017127e-06,1.2628243102446728e-06,1.0625162293992887e-06,9.920205929560206e-07,5.528661498398321e-07,7.838768182044986e-07,4.0606454158379753e-07,1
5.777789332372426e-07,1.0091992096303352e-06,7.752044258960163e-07,1.293610276736265e-06,2.1129798455468466e-06,1.2737152785708773e-06,1.2561562775916212e-06,1.5133330696017728e-06,1.8373639006138445e-06,2.9423091146902476e-06,1.8796585991374292e-06,1.408337300962053e-06,2.2990875013792662e-06,2.149233493998377e-06,3.264608651348981e-06,3.969989423808984e-06,3.771523978221891e-06,4.158090958290412e-06,4.0245552457055765e-06,4.151791260933582e-06,3.2855921112237173e-06,2.7654937624111867e-06,1.62657857992225e-06,1.224252890488871e-06,1.3651450329010372e-06,2.160623772440301e-06,2.1163024164797017e-06,1.2670637619247724e-06,7.362926987105325e-07,4.84527059502742e-07,1.24644162033626e-06,5.521913555817079e-07,1
4.0688169195858723e-07,1.4854177917312199e-06,8.848315531899646e-07,7.917431125926231e-07,1.3206357698712597e-06,1.2866123578482151e-06,7.463195947597692e-07,1.4972870778119758e-06,1.304673803797505e-06,1.205996139757086e-06,1.5543433152942148e-06,1.503651152961778e-06,2.533694779617968e-06,1.8476500954014803e-06,1.5907489998646062e-06,1.5746843863276953e-06,1.8178360794514545e-06,2.2535566856363803e-06,3.338507826955487e-06,2.674450961493774e-06,2.440296674654516e-06,2.220187299714887e-06,2.2586690698116714e-06,1.145777596966081e-06,1.6145352329731943e-06,1.959515626849107e-06,1.5844102931342858e-06,1.157015783002836e-06,1.045164725555996e-06,7.327954340157746e-07,1.1345678407716215e-06,4.4086138582934043e-07,1
4.4244795760454324e-07,1.1596855324105263e-06,1.0983479223569921e-06,1.2579606093804764e-06,1.5444204348942641e-06,1.364452094427217e-06,1.0446884827002227e-06,1.609909447761802e-06,1.7364573605404798e-06,2.1195737674474386e-06,2.0679293784676204e-06,1.9597484045612465e-06,2.4999873459660707e-06,3.0268018976307024e-06,2.398523298284417e-06,2.8900093704316486e-06,2.548734264083261e-06,2.4281937462559343e-06,2.3805967371501667e-06,2.0069905994718493e-06,1.4616860839909285e-06,1.3874516976960272e-06,1.5747398878682684e-06,1.1560618114516055e-06,1.1311383980473964e-06,1.0905469035312239e-06,9.166340478937755e-07,5.902781317210976e-07,8.254365651517544e-07,6.221638996252714e-07,5.125417047519739e-07,3.5925541685018253e-07,1
4.009502740462644e-07,9.161853753283148e-07,8.235268586109579e-07,7.94135676536606e-07,1.105281315419885e-06,1.2182700868414e-06,1.2749518659671942e-06,1.661468383389574e-06,1.2571180087923774e-06,1.102781307133048e-06,1.7722059866923495e-06,2.025425341745196e-06,2.733534259696262e-06,2.2906012323761673e-06,1.7195481204553358e-06,2.000155569063838e-06,2.0837217134499273e-06,2.2069951516282504e-06,2.687327026569379e-06,2.138522335188838e-06,1.6910564962519084e-06,1.89828405326434e-06,2.113896837943585e-06,1.5925586356240757e-06,1.4428686680634013e-06,1.3544348851888518e-06,1.0419602493153119e-06,9.60439956578843e-07,1.0660625552494305e-06,5.755199293249496e-07,8.069916729369489e-07,3.5096448182348926e-07,1
3.441732088949078e-07,7.413969922088374e-07,5.81578069238869e-07,9.958802625712446e-07,1.5686729280535055e-06,1.227452776965758e-06,1.0459113851201316e-06,1.187294549349098e-06,1.834253655805382e-06,1.8800100365852038e-06,1.7519455195494774e-06,1.6155224645833776e-06,1.6838898308787766e-06,2.1323741005510726e-06,2.1725938521140897e-06,2.2054001933786054e-06,2.0076270402389716e-06,1.7693930466512647e-06,1.5323718725668446e-06,1.8405091385465782e-06,1.778281122991381e-06,1.572384982247714e-06,1.5527551313369437e-06,1.2936852747299782e-06,1.8093638696101633e-06,1.2844524549045897e-06,1.2693550377479552e-06,1.0243299343376233e-06,1.2439642166317058e-06,7.302603054271397e-07,7.113520112603897e-07,3.3730004730534335e-07,1
4.580762683918579e-07,1.1263149205809124e-06,9.70399452443313e-07,1.1440191518126151e-06,1.599542006894376e-06,1.359695121060273e-06,1.5176585746117553e-06,1.5030503173734921e-06,1.7412098154371373e-06,1.9495693515624555e-06,1.5453728947557863e-06,1.4424501423039914e-06,1.8112234670493295e-06,1.5303067728262084e-06,2.0386906529885485e-06,1.92289505114732e-06,1.8673211934658817e-06,1.7890357184792306e-06,2.4262095862318427e-06,1.546684659984325e-06,1.43248478608582e-06,1.2966444863881215e-06,1.4164441803730253e-06,1.1052542777783152e-06,1.3091583147390484e-06,8.984191560024022e-07,1.0946897259711887e-06,6.233979670485823e-07,9.359358572600414e-07,4.965404855530354e-07,6.89649069372856e-07,4.1649359205106433e-07,1
2.925803273162684e-07,1.4382255309651296e-06,9.279780547380764e-07,1.0430070566935461e-06,1.520534965774445e-06,1.1492835828237521e-06,9.28857423415525e-07,1.195875847194017e-06,1.8111600555467345e-06,2.5291575767407885e-06,1.722348203273497e-06,1.5193688108505083e-06,2.3847546202642054e-06,2.2157226552992245e-06,2.510775116470732e-06,3.2061175545887375e-06,3.090680566974906e-06,2.780562530290595e-06,2.1573184554739787e-06,2.5196392012352585e-06,2.084171836641158e-06,1.852720070336399e-06,1.4069306993658879e-06,1.2045147632978362e-06,1.2442122788084855e-06,1.4717111723138538e-06,1.1727303525178872e-06,9.79918982577978e-07,5.480490530725725e-07,6.116621840230067e-07,8.497498480987568e-07,2.2876223202695864e-07,1
